driver_id,stop_id,sequence,customer_name,distance_km,travel_time_min,service_time_min,planned_eta,calculated_eta,delay_minutes,avg_speed_kmh,traffic_multiplier,is_delayed,latitude,longitude
driver_001,driver_001_stop_001,1,Customer_001,13.93,20.1,5.0,2025-08-08T16:43:41.585322,2025-08-08T16:33:47.639190,-9.9,45.0,1.08,False,25.267655,55.281259
driver_001,driver_001_stop_002,2,Customer_002,6.38,9.1,13.26074568161567,2025-08-08T17:03:41.585322,2025-08-08T16:56:09.549174,-7.5,45.0,1.07,False,25.214235,55.304949
driver_001,driver_001_stop_003,3,Customer_003,4.06,4.7,16.831941794254366,2025-08-08T17:23:41.585322,2025-08-08T17:09:23.814664,-14.3,45.0,0.86,False,25.19609,55.339956
driver_001,driver_001_stop_004,4,Customer_004,12.15,44.4,5.0,2025-08-08T17:43:41.585322,2025-08-08T17:46:57.610207,3.3,45.0,2.74,False,25.127676,55.245748
driver_001,driver_001_stop_005,5,Customer_005,9.27,22.6,5.0,2025-08-08T18:03:41.585322,2025-08-08T18:14:35.444796,10.9,45.0,1.83,False,25.19411,55.18984
driver_001,driver_001_stop_006,6,Customer_006,5.47,14.1,18.005739633043063,2025-08-08T18:23:41.585322,2025-08-08T18:46:43.525490,23.0,45.0,1.94,True,25.21698,55.237957
driver_002,driver_002_stop_001,1,Customer_001,4.64,8.1,5.0,2025-08-08T16:43:41.585322,2025-08-08T16:21:46.693437,-21.9,40.0,1.16,False,25.259558,55.247397
driver_002,driver_002_stop_002,2,Customer_002,6.48,15.1,12.873467506740408,2025-08-08T17:03:41.585322,2025-08-08T16:49:43.531066,-14.0,40.0,1.55,False,25.232371,55.304393
driver_002,driver_002_stop_003,3,Customer_003,7.49,21.2,11.221561360720814,2025-08-08T17:23:41.585322,2025-08-08T17:14:14.528810,-9.5,40.0,1.88,False,25.193858,55.365464
driver_002,driver_002_stop_004,4,Customer_004,7.71,12.5,5.0,2025-08-08T17:43:41.585322,2025-08-08T17:25:30.814712,-18.2,40.0,1.08,False,25.13429,55.325952
driver_002,driver_002_stop_005,5,Customer_005,6.76,19.0,5.0,2025-08-08T18:03:41.585322,2025-08-08T17:49:32.717511,-14.1,40.0,1.88,False,25.17796,55.279089
driver_002,driver_002_stop_006,6,Customer_006,5.41,13.7,5.0,2025-08-08T18:23:41.585322,2025-08-08T18:08:16.255853,-15.4,40.0,1.69,False,25.149352,55.235583
driver_002,driver_002_stop_007,7,Customer_007,5.44,17.3,5.0,2025-08-08T18:43:41.585322,2025-08-08T18:30:32.973690,-13.1,40.0,2.12,False,25.173279,55.188495
driver_002,driver_002_stop_008,8,Customer_008,9.97,28.8,5.0,2025-08-08T19:03:41.585322,2025-08-08T19:04:20.158272,0.6,40.0,1.93,False,25.263053,55.194936
driver_003,driver_003_stop_001,1,Customer_001,1.32,1.5,5.0,2025-08-08T16:43:41.585322,2025-08-08T16:15:11.950445,-28.5,50.0,0.95,False,25.226514,55.271933
driver_003,driver_003_stop_002,2,Customer_002,2.49,9.1,5.0,2025-08-08T17:03:41.585322,2025-08-08T16:29:15.252184,-34.4,50.0,3.03,False,25.229541,55.296461
driver_003,driver_003_stop_003,3,Customer_003,3.7,15.4,5.0,2025-08-08T17:23:41.585322,2025-08-08T16:49:41.226540,-34.0,50.0,3.47,False,25.201504,55.316467
driver_003,driver_003_stop_004,4,Customer_004,6.66,12.6,11.59753585896582,2025-08-08T17:43:41.585322,2025-08-08T17:13:55.343602,-29.8,50.0,1.58,False,25.142197,55.327496
driver_003,driver_003_stop_005,5,Customer_005,8.24,31.6,5.0,2025-08-08T18:03:41.585322,2025-08-08T17:43:53.970891,-19.8,50.0,3.19,False,25.186493,55.26183
driver_003,driver_003_stop_006,6,Customer_006,1.07,3.8,5.0,2025-08-08T18:23:41.585322,2025-08-08T17:52:42.792588,-31.0,50.0,2.96,False,25.193845,55.254908
driver_003,driver_003_stop_007,7,Customer_007,7.46,26.7,5.0,2025-08-08T18:43:41.585322,2025-08-08T18:24:26.200040,-19.3,50.0,2.99,False,25.249495,55.213218
